TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionHour,TransactionAmountKategori,AmountToBalanceRatio,AmountPerLogin,TimeOfDay,Cluster
641.06,2023-12-11 16:09:08,Debit,Colorado Springs,ATM,23.0,Student,24.999999999999986,1.0,1602.13,2024-11-04 08:07:21,16.0,Sangat Tinggi,0.40012982716733336,641.0599993589399,2.0,1
314.55,2023-04-25 17:15:27,Credit,Dallas,Branch,27.0,Student,19.0,1.0,1105.8900000000008,2024-11-04 08:07:16,17.0,Tinggi,0.2844315438241736,314.54999968544996,2.0,1
806.97,2023-02-27 16:02:00,Debit,Virginia Beach,Online,61.0,Retired,63.0,1.0,1731.8900000000003,2024-11-04 08:12:12,16.0,Sangat Tinggi,0.4659476063719601,806.9699991930299,2.0,1
806.97,2023-04-17 17:27:15,Debit,San Francisco,ATM,29.0,Engineer,52.0,1.0,8692.47,2024-11-04 08:11:57,17.0,Sangat Tinggi,0.09283552315968961,806.9699991930299,2.0,0
189.45,2023-03-21 17:12:03,Credit,Boston,Branch,53.0,Doctor,62.0,1.0,12578.75,2024-11-04 08:09:31,17.0,Sedang,0.015061114975652184,189.44999981054997,2.0,2
91.84,2023-07-05 17:21:56,Credit,Mesa,Branch,67.0,Retired,80.0,1.0,1712.4099999999999,2024-11-04 08:08:32,17.0,Sedang,0.053632015697144014,91.83999990816,2.0,1
609.52,2023-07-28 16:03:27,Debit,Washington,ATM,78.0,Retired,169.0,1.0,3485.03,2024-11-04 08:08:19,16.0,Sangat Tinggi,0.17489662929725858,609.5199993904799,2.0,3
806.97,2023-08-01 17:18:04,Credit,Colorado Springs,Branch,78.0,Retired,68.0,1.0,1146.7799999999997,2024-11-04 08:06:56,17.0,Sangat Tinggi,0.7036833568769042,806.9699991930299,2.0,1
100.00999999999999,2023-06-29 16:06:51,Debit,Philadelphia,ATM,50.0,Doctor,63.0,1.0,6393.12,2024-11-04 08:09:27,16.0,Sedang,0.015643379132565055,100.00999989998996,2.0,3
28.780000000000058,2023-08-07 16:08:04,Credit,Tucson,Online,40.0,Doctor,51.0,1.0,680.5500000000002,2024-11-04 08:11:39,16.0,Rendah,0.042289324810752676,28.779999971220064,2.0,1
111.07999999999998,2023-05-15 17:46:13,Debit,Chicago,Online,70.0,Doctor,83.0,1.0,7037.34,2024-11-04 08:10:59,17.0,Sedang,0.015784373072778107,111.07999988891999,2.0,0
470.96,2023-03-10 16:22:05,Credit,Indianapolis,Online,69.0,Doctor,124.0,1.0,12991.03,2024-11-04 08:11:10,16.0,Sangat Tinggi,0.03625270667529548,470.9599995290399,2.0,2
52.22999999999999,2023-09-11 18:08:19,Credit,San Francisco,Branch,28.0,Student,96.0,1.0,105.01000000000022,2024-11-04 08:08:11,18.0,Rendah,0.4973812017855681,52.22999994776998,2.0,1
78.62,2023-07-31 16:46:29,Debit,Oklahoma City,Branch,32.0,Doctor,52.0,1.0,1360.85,2024-11-04 08:08:12,16.0,Rendah,0.05777271558213046,78.61999992137999,2.0,1
47.78999999999999,2023-09-15 17:00:20,Debit,Denver,Branch,25.0,Student,37.0,1.0,1649.92,2024-11-04 08:11:55,17.0,Rendah,0.028965040729229924,47.789999952209996,2.0,1
333.97,2023-03-22 16:18:37,Debit,Fresno,Branch,52.0,Doctor,45.0,1.0,5237.36,2024-11-04 08:11:48,16.0,Tinggi,0.06376685963919536,333.96999966603,2.0,3
30.870000000000005,2023-07-12 16:50:42,Debit,Fresno,ATM,33.0,Doctor,295.0,1.0,14348.65,2024-11-04 08:10:43,16.0,Rendah,0.0021514219107719446,30.86999996913002,2.0,2
710.43,2023-03-08 17:07:21,Debit,San Diego,Online,67.0,Retired,115.0,1.0,5625.55,2024-11-04 08:08:42,17.0,Sangat Tinggi,0.12628631867104081,710.4299992895699,2.0,3
220.23,2023-09-18 18:35:23,Debit,Milwaukee,ATM,41.0,Engineer,47.999999999999986,1.0,3438.02,2024-11-04 08:06:33,18.0,Tinggi,0.06405721898067372,220.22999977976997,2.0,3
27.28000000000003,2023-12-25 16:30:45,Debit,Atlanta,ATM,29.0,Doctor,96.0,1.0,10668.24,2024-11-04 08:09:42,16.0,Rendah,0.002557122824383168,27.27999997272005,2.0,2
101.51999999999998,2023-08-09 16:22:25,Debit,Tucson,ATM,49.0,Engineer,98.0,1.0,2018.9,2024-11-04 08:08:38,16.0,Sedang,0.050284808559091426,101.51999989847997,2.0,1
162.65,2023-05-11 17:15:10,Debit,New York,ATM,59.0,Engineer,147.0,1.0,9500.95,2024-11-04 08:11:20,17.0,Sedang,0.017119340697507396,162.64999983734998,2.0,0
15.949999999999989,2023-07-19 17:38:50,Debit,Kansas City,ATM,55.0,Retired,30.0,1.0,2472.99,2024-11-04 08:11:06,17.0,Rendah,0.006449682368304566,15.94999998405001,2.0,1
270.72,2023-03-27 17:25:32,Debit,Los Angeles,Branch,38.0,Doctor,37.0,1.0,6522.47,2024-11-04 08:12:10,17.0,Tinggi,0.04150574858910175,270.71999972928,2.0,3
202.34,2023-01-10 16:32:06,Debit,New York,Online,20.0,Student,134.0,1.0,1223.4500000000003,2024-11-04 08:11:25,16.0,Sedang,0.16538477256923834,202.33999979766,2.0,1
247.58,2023-05-29 18:40:32,Debit,San Antonio,ATM,39.0,Engineer,152.0,1.0,778.7399999999998,2024-11-04 08:07:18,18.0,Tinggi,0.31792382566669514,247.57999975241998,2.0,1
686.17,2023-10-03 17:27:25,Debit,Denver,ATM,61.0,Retired,96.0,1.0,2246.15,2024-11-04 08:07:37,17.0,Sangat Tinggi,0.3054871669299443,686.1699993138299,2.0,1
359.65,2023-01-12 17:58:56,Credit,Jacksonville,Online,25.0,Student,289.0,1.0,219.52999999999975,2024-11-04 08:09:04,17.0,Tinggi,1.6382726734312492,359.64999964034996,2.0,1
109.91,2023-05-01 16:23:22,Debit,Seattle,Branch,38.0,Doctor,90.0,1.0,12896.060000000001,2024-11-04 08:10:57,16.0,Sedang,0.008522758113717804,109.90999989008998,2.0,2
215.72,2023-10-11 18:04:39,Credit,Columbus,Branch,30.0,Engineer,137.0,1.0,8697.11,2024-11-04 08:11:54,18.0,Tinggi,0.02480364166947127,215.71999978428,2.0,0
490.76,2023-01-19 16:28:08,Debit,Columbus,Online,66.0,Retired,156.0,1.0,6414.11,2024-11-04 08:09:44,16.0,Sangat Tinggi,0.07651256370718984,490.75999950923995,2.0,3
224.28,2023-02-15 16:50:13,Debit,Chicago,Online,64.0,Retired,68.0,1.0,5767.51,2024-11-04 08:10:52,16.0,Tinggi,0.03888679863579969,224.27999977571997,2.0,3
614.03,2023-05-08 16:37:14,Debit,Dallas,ATM,68.0,Retired,51.0,1.0,2815.86,2024-11-04 08:08:12,16.0,Sangat Tinggi,0.21806126725042504,614.02999938597,2.0,1
608.79,2023-11-03 18:37:18,Debit,Fort Worth,Online,55.0,Engineer,157.0,1.0,2991.17,2024-11-04 08:12:18,18.0,Sangat Tinggi,0.203529053848426,608.7899993912099,2.0,1
186.55,2023-06-21 16:49:10,Debit,Philadelphia,Branch,48.0,Engineer,288.0,1.0,224.64999999999964,2024-11-04 08:07:18,16.0,Sedang,0.8304028488723344,186.54999981345,2.0,1
806.97,2023-03-20 16:35:53,Credit,Colorado Springs,Branch,20.0,Student,68.0,1.0,1236.7600000000002,2024-11-04 08:12:12,16.0,Sangat Tinggi,0.6524871438268923,806.9699991930299,2.0,1
203.34,2023-12-20 17:13:50,Debit,Phoenix,ATM,60.0,Doctor,66.0,1.0,13586.99,2024-11-04 08:09:43,17.0,Sedang,0.014965787124299412,203.33999979665998,2.0,2
90.88,2023-11-20 17:08:33,Debit,Colorado Springs,ATM,26.0,Engineer,284.0,1.0,7117.35,2024-11-04 08:10:50,17.0,Sedang,0.012768797375425855,90.87999990911999,2.0,0
60.110000000000014,2023-11-27 17:39:39,Credit,Albuquerque,Branch,61.0,Retired,122.0,1.0,7235.87,2024-11-04 08:08:09,17.0,Rendah,0.008307224977783134,60.10999993989,2.0,0
393.92,2023-05-16 16:57:35,Debit,Memphis,Branch,72.0,Retired,47.0,1.0,7318.64,2024-11-04 08:12:07,16.0,Sangat Tinggi,0.053824207776300814,393.91999960608,2.0,0
19.389999999999986,2023-11-17 16:39:20,Debit,Colorado Springs,ATM,43.0,Doctor,45.0,1.0,9847.6,2024-11-04 08:11:24,16.0,Rendah,0.001969007676997231,19.389999980610014,2.0,0
557.41,2023-04-14 16:52:23,Credit,Washington,Online,80.0,Retired,49.0,1.0,2968.75,2024-11-04 08:09:54,16.0,Sangat Tinggi,0.1877591578946736,557.4099994425899,2.0,1
57.07000000000002,2023-08-25 16:30:02,Credit,Boston,Online,31.0,Doctor,99.0,1.0,9323.71,2024-11-04 08:11:35,16.0,Rendah,0.0061209539979250605,57.069999942930025,2.0,0
395.27,2023-08-07 16:38:52,Credit,Miami,Online,18.0,Student,167.0,1.0,1764.08,2024-11-04 08:08:21,16.0,Sangat Tinggi,0.22406580200431722,395.26999960472995,2.0,1
289.05,2023-06-09 17:58:00,Debit,New York,ATM,75.0,Retired,116.0,1.0,5683.49,2024-11-04 08:11:58,17.0,Tinggi,0.050857835590446904,289.04999971095,2.0,3
46.110000000000014,2023-03-27 17:07:20,Debit,San Francisco,Online,33.0,Doctor,233.0,1.0,5225.73,2024-11-04 08:10:44,17.0,Rendah,0.008823647605213286,46.10999995389,2.0,3
335.5,2023-08-14 16:01:02,Debit,Sacramento,ATM,63.0,Retired,47.0,1.0,6445.4,2024-11-04 08:12:23,16.0,Tinggi,0.052052626679484265,335.49999966449997,2.0,3
388.07,2023-09-05 17:34:08,Debit,Seattle,Online,24.0,Student,68.0,1.0,289.71000000000004,2024-11-04 08:10:37,17.0,Tinggi,1.3395119257141985,388.06999961193,2.0,1
520.86,2023-03-20 16:29:02,Credit,Sacramento,Online,51.0,Engineer,66.0,1.0,9200.74,2024-11-04 08:08:47,16.0,Sangat Tinggi,0.05661066392485206,520.85999947914,2.0,0
787.4100000000001,2023-06-19 16:22:28,Debit,Memphis,Online,25.0,Student,39.0,1.0,300.8699999999999,2024-11-04 08:06:44,16.0,Sangat Tinggi,2.6171103798895974,787.40999921259,2.0,1
31.69999999999999,2023-06-01 16:56:33,Credit,Raleigh,ATM,48.0,Doctor,121.0,1.0,743.8999999999996,2024-11-04 08:08:02,16.0,Rendah,0.04261325446962952,31.69999996829995,2.0,1
22.30000000000004,2023-05-01 16:57:17,Debit,Philadelphia,ATM,21.0,Student,90.0,1.0,1200.35,2024-11-04 08:12:18,16.0,Rendah,0.01857791477484186,22.299999977699997,2.0,1
203.12,2023-01-18 16:59:48,Debit,San Jose,ATM,56.0,Retired,181.0,1.0,1562.3900000000003,2024-11-04 08:09:15,16.0,Sedang,0.13000595241896706,203.11999979688,2.0,1
315.94,2023-02-27 17:06:57,Credit,Raleigh,Branch,49.0,Doctor,172.0,1.0,7719.71,2024-11-04 08:12:09,17.0,Tinggi,0.04092640785728466,315.93999968405996,2.0,0
15.949999999999989,2023-11-23 16:14:48,Debit,Oklahoma City,Online,20.0,Student,173.0,1.0,1833.67,2024-11-04 08:07:45,16.0,Rendah,0.008698402656961868,15.94999998405001,2.0,1
210.77,2023-05-31 16:50:20,Debit,Mesa,ATM,71.0,Retired,161.0,1.0,5396.65,2024-11-04 08:11:21,16.0,Tinggi,0.03905571048705417,210.76999978922998,2.0,3
406.65,2023-11-08 18:32:44,Debit,Mesa,ATM,57.0,Doctor,107.0,1.0,12995.7,2024-11-04 08:11:01,18.0,Sangat Tinggi,0.031291119370250836,406.64999959334995,2.0,2
422.9,2023-02-27 16:15:53,Debit,Tucson,ATM,40.0,Engineer,111.0,1.0,7616.43,2024-11-04 08:10:52,16.0,Sangat Tinggi,0.05552470120515049,422.89999957709995,2.0,0
20.620000000000005,2023-06-21 17:10:18,Credit,Philadelphia,ATM,35.0,Doctor,225.0,1.0,12500.8,2024-11-04 08:08:49,17.0,Rendah,0.0016494944323562077,20.619999979379998,2.0,2
174.39,2023-01-09 16:08:52,Debit,San Francisco,ATM,19.0,Student,36.0,1.0,1127.08,2024-11-04 08:11:01,16.0,Sedang,0.15472725982170316,174.38999982560998,2.0,1
15.949999999999989,2023-10-16 16:47:15,Credit,Sacramento,Branch,76.0,Retired,91.0,1.0,3621.98,2024-11-04 08:07:51,16.0,Rendah,0.004403668711587483,15.94999998405001,2.0,3
61.97999999999996,2023-01-03 18:18:14,Debit,Denver,Online,49.0,Engineer,44.0,1.0,5212.28,2024-11-04 08:08:55,18.0,Rendah,0.011891149362656672,61.979999938019944,2.0,3
54.849999999999994,2023-09-05 16:05:58,Credit,San Francisco,Branch,58.0,Retired,40.000000000000014,1.0,2727.45,2024-11-04 08:09:36,16.0,Rendah,0.020110359493292235,54.84999994514999,2.0,1
16.55000000000004,2023-09-11 17:05:50,Debit,Tucson,Branch,26.0,Engineer,159.0,1.0,6089.79,2024-11-04 08:08:11,17.0,Rendah,0.0027176634990693227,16.54999998345005,2.0,3
91.32,2023-11-10 16:43:45,Debit,Milwaukee,Branch,58.0,Engineer,77.0,1.0,2618.1,2024-11-04 08:08:22,16.0,Sedang,0.034880256674674426,91.31999990867999,2.0,1
195.49,2023-06-12 16:34:59,Debit,Memphis,ATM,31.0,Doctor,212.0,1.0,11988.12,2024-11-04 08:08:35,16.0,Sedang,0.016306977240800352,195.48999980451,2.0,2
49.620000000000005,2023-12-07 16:19:07,Debit,Portland,ATM,55.0,Engineer,111.0,1.0,3841.42,2024-11-04 08:07:23,16.0,Rendah,0.01291709836466387,49.61999995037999,2.0,3
487.16,2023-01-02 16:01:14,Credit,Los Angeles,Branch,28.0,Student,84.0,1.0,321.21000000000004,2024-11-04 08:12:22,16.0,Sangat Tinggi,1.516640204223042,487.15999951284,2.0,1
405.6,2023-08-08 17:41:41,Debit,Tucson,Online,37.0,Engineer,44.0,1.0,9754.73,2024-11-04 08:09:24,17.0,Sangat Tinggi,0.041579828452449064,405.5999995944,2.0,0
512.95,2023-10-16 17:08:36,Debit,Columbus,Branch,57.0,Engineer,143.0,1.0,9584.52,2024-11-04 08:10:05,17.0,Sangat Tinggi,0.05351859039367088,512.94999948705,2.0,0
345.94,2023-10-09 17:32:57,Debit,Portland,ATM,31.0,Doctor,163.0,1.0,7624.56,2024-11-04 08:11:40,17.0,Tinggi,0.04537179850377657,345.93999965406,2.0,0
356.56,2023-10-09 17:23:21,Debit,New York,Online,47.0,Engineer,52.0,1.0,2485.73,2024-11-04 08:11:57,17.0,Tinggi,0.14344277133874417,356.55999964344,2.0,1
15.949999999999989,2023-01-13 16:23:56,Debit,Louisville,Online,36.0,Engineer,280.0,1.0,2137.9,2024-11-04 08:11:14,16.0,Rendah,0.007460592169882846,15.94999998405001,2.0,1
211.69,2023-10-20 16:02:07,Debit,Atlanta,Branch,30.0,Doctor,111.0,1.0,6412.85,2024-11-04 08:07:50,16.0,Tinggi,0.033010284039072635,211.68999978831,2.0,3
221.49,2023-09-13 18:11:22,Credit,Oklahoma City,Branch,23.0,Student,196.0,1.0,707.25,2024-11-04 08:11:50,18.0,Tinggi,0.3131707317068743,221.48999977851,2.0,1
278.23,2023-05-04 17:49:33,Debit,Fresno,Online,48.0,Engineer,83.0,1.0,8300.54,2024-11-04 08:09:46,17.0,Tinggi,0.03351950595984918,278.22999972177,2.0,0
116.88,2023-10-04 17:10:02,Debit,Memphis,ATM,45.0,Doctor,263.0,1.0,7717.34,2024-11-04 08:10:02,17.0,Sedang,0.015145114767521561,116.87999988311998,2.0,0
328.77,2023-04-03 17:59:23,Credit,San Diego,Online,39.0,Doctor,247.0,1.0,6967.03,2024-11-04 08:09:57,17.0,Tinggi,0.047189404954471686,328.76999967123,2.0,0
77.53,2023-07-25 18:00:25,Debit,Louisville,Branch,54.0,Retired,55.0,1.0,5158.6,2024-11-04 08:07:12,18.0,Rendah,0.015029271507770503,77.52999992246998,2.0,3
421.74,2023-06-20 17:07:05,Debit,San Jose,Online,67.0,Doctor,103.0,1.0,12031.14,2024-11-04 08:10:18,17.0,Sangat Tinggi,0.03505403477974364,421.73999957826,2.0,2
313.69,2023-03-10 16:35:33,Debit,Oklahoma City,Branch,73.0,Retired,152.0,1.0,7093.68,2024-11-04 08:10:23,16.0,Tinggi,0.04422105310642088,313.68999968631,2.0,0
411.72,2023-06-20 18:43:51,Debit,Washington,Branch,29.0,Doctor,153.0,1.0,8539.86,2024-11-04 08:11:43,18.0,Sangat Tinggi,0.04821156318721287,411.71999958828,2.0,0
508.73,2023-07-14 16:22:54,Debit,Chicago,Branch,59.0,Retired,89.0,1.0,7640.57,2024-11-04 08:09:07,16.0,Sangat Tinggi,0.06658272877546223,508.72999949126995,2.0,0
153.08,2023-11-27 16:57:08,Debit,Omaha,ATM,24.0,Student,201.0,1.0,1292.21,2024-11-04 08:09:29,16.0,Sedang,0.11846371719757744,153.07999984691997,2.0,1
23.009999999999962,2023-06-09 18:33:04,Debit,Las Vegas,Branch,63.0,Retired,166.0,1.0,5958.75,2024-11-04 08:09:14,18.0,Rendah,0.0038615481434858268,23.009999976989974,2.0,3
69.28,2023-10-30 16:36:24,Debit,Los Angeles,Online,25.0,Student,129.0,1.0,708.7399999999998,2024-11-04 08:11:01,16.0,Rendah,0.09775093828470563,69.27999993072001,2.0,1
51.25000000000003,2023-08-29 16:16:15,Credit,Austin,Branch,28.0,Student,66.0,1.0,1744.4,2024-11-04 08:11:52,16.0,Rendah,0.02937972941984099,51.24999994875003,2.0,1
407.65,2023-08-07 17:17:34,Debit,Denver,ATM,25.0,Student,263.0,1.0,273.77999999999975,2024-11-04 08:08:37,17.0,Sangat Tinggi,1.4889692453740646,407.64999959234996,2.0,1
459.25,2023-05-23 16:44:33,Debit,Tucson,Branch,25.0,Student,59.0,1.0,130.76000000000022,2024-11-04 08:11:47,16.0,Sangat Tinggi,3.512159681833031,459.24999954074997,2.0,1
301.56,2023-02-09 17:46:49,Debit,Seattle,Branch,49.0,Doctor,118.0,1.0,10389.6,2024-11-04 08:10:23,17.0,Tinggi,0.029025179025176234,301.55999969844,2.0,0
17.670000000000044,2023-06-27 17:50:21,Debit,San Diego,Online,63.0,Doctor,91.0,1.0,1048.1799999999998,2024-11-04 08:10:55,17.0,Rendah,0.016857791600663197,17.669999982330012,2.0,1
15.949999999999989,2023-03-13 18:24:20,Credit,San Francisco,Online,32.0,Doctor,132.0,1.0,12896.68,2024-11-04 08:11:04,18.0,Rendah,0.0012367524044946954,15.94999998405001,2.0,2
401.37,2023-09-18 16:18:19,Debit,Los Angeles,Branch,43.0,Engineer,251.0,1.0,8208.54,2024-11-04 08:11:41,16.0,Sangat Tinggi,0.04889663691715593,401.36999959863,2.0,0
145.39999999999998,2023-07-06 17:53:38,Debit,Tucson,Online,38.0,Engineer,23.999999999999986,1.0,5244.49,2024-11-04 08:09:52,17.0,Sedang,0.027724335445385967,145.3999998546,2.0,3
556.34,2023-10-19 16:34:22,Debit,Seattle,Online,37.0,Doctor,46.0,1.0,11935.14,2024-11-04 08:07:12,16.0,Sangat Tinggi,0.04661361324625882,556.33999944366,2.0,2
34.31,2023-04-28 16:55:28,Debit,Philadelphia,ATM,24.0,Student,251.0,1.0,1484.7600000000002,2024-11-04 08:11:26,16.0,Rendah,0.023108111748684573,34.309999965690025,2.0,1
780.59,2023-06-28 17:58:48,Credit,Tucson,Online,23.0,Student,145.0,1.0,6513.34,2024-11-04 08:07:01,17.0,Sangat Tinggi,0.11984481080365529,780.58999921941,2.0,3
282.65,2023-03-08 17:42:36,Debit,Fort Worth,ATM,35.0,Doctor,161.0,1.0,13801.15,2024-11-04 08:08:51,17.0,Tinggi,0.020480177376521497,282.64999971734994,2.0,2
305.27,2023-09-27 16:25:38,Debit,Las Vegas,Online,68.0,Doctor,147.0,1.0,12958.65,2024-11-04 08:09:31,16.0,Tinggi,0.023557237829556044,305.26999969472996,2.0,2
185.81,2023-09-20 16:30:06,Debit,Austin,Online,32.0,Doctor,116.0,1.0,9588.71,2024-11-04 08:10:15,16.0,Sedang,0.019377997666003094,185.80999981418998,2.0,0
66.00999999999999,2023-10-06 18:39:39,Debit,Milwaukee,Online,49.0,Engineer,179.0,1.0,3475.99,2024-11-04 08:07:05,18.0,Rendah,0.018990273274658742,66.00999993399,2.0,3
447.95,2023-01-11 17:27:56,Debit,Tucson,Branch,29.0,Engineer,75.0,1.0,7544.4,2024-11-04 08:09:20,17.0,Sangat Tinggi,0.059375165685798814,447.94999955205,2.0,0
279.3,2023-06-22 17:28:02,Debit,Oklahoma City,ATM,19.0,Student,47.999999999999986,1.0,1193.6099999999992,2024-11-04 08:07:20,17.0,Tinggi,0.23399602885344978,279.2999997207,2.0,1
26.75,2023-05-08 16:25:03,Debit,Indianapolis,Online,33.0,Doctor,27.000000000000014,1.0,12063.77,2024-11-04 08:07:00,16.0,Rendah,0.0022173831231860064,26.74999997325,2.0,2
611.15,2023-08-11 17:12:30,Debit,Detroit,ATM,27.0,Student,121.0,1.0,892.8299999999999,2024-11-04 08:09:23,17.0,Sangat Tinggi,0.684508809067029,611.1499993888499,2.0,1
275.2,2023-08-24 17:13:38,Debit,New York,Online,54.0,Engineer,81.0,1.0,1230.12,2024-11-04 08:09:50,17.0,Tinggi,0.22371801125075302,275.19999972479997,2.0,1
427.79,2023-02-21 17:42:42,Debit,San Jose,Branch,18.0,Student,189.0,1.0,1479.67,2024-11-04 08:08:54,17.0,Sangat Tinggi,0.2891117614060641,427.78999957221,2.0,1
469.13,2023-12-04 17:53:57,Credit,San Antonio,ATM,54.0,Doctor,139.0,1.0,1265.2799999999997,2024-11-04 08:07:30,17.0,Sangat Tinggi,0.3707716868990495,469.12999953086995,2.0,1
102.81,2023-12-04 16:23:00,Debit,Seattle,Branch,76.0,Retired,47.0,1.0,3228.87,2024-11-04 08:08:07,16.0,Sedang,0.03184086073455053,102.80999989718998,2.0,1
22.610000000000014,2023-12-21 17:56:04,Debit,Seattle,Online,19.0,Student,145.0,1.0,1111.6700000000005,2024-11-04 08:06:47,17.0,Rendah,0.020338769598873457,22.609999977389975,2.0,1
68.28,2023-06-08 18:54:04,Debit,Boston,Online,56.0,Engineer,293.0,1.0,3213.16,2024-11-04 08:08:24,18.0,Rendah,0.021250108927030942,68.27999993172,2.0,1
33.64999999999995,2023-09-18 17:18:03,Credit,New York,Online,63.0,Doctor,146.0,1.0,12719.93,2024-11-04 08:07:24,17.0,Rendah,0.0026454548098926167,33.64999996634995,2.0,2
362.68,2023-01-16 18:02:19,Credit,Miami,ATM,63.0,Retired,137.0,1.0,2040.77,2024-11-04 08:06:30,18.0,Tinggi,0.17771723418112884,362.67999963731995,2.0,1
73.23000000000002,2023-06-23 16:41:27,Debit,San Francisco,Branch,20.0,Student,172.0,1.0,1309.85,2024-11-04 08:12:22,16.0,Rendah,0.055907164942508,73.22999992677,2.0,1
654.49,2023-11-20 16:31:36,Credit,Austin,Online,25.0,Student,104.0,1.0,164.60999999999967,2024-11-04 08:08:39,16.0,Sangat Tinggi,3.9760038879534982,654.48999934551,2.0,1
18.560000000000002,2023-04-24 17:04:21,Credit,Memphis,Branch,49.0,Engineer,161.0,1.0,4230.37,2024-11-04 08:07:40,17.0,Rendah,0.00438732309466916,18.55999998144,2.0,3
389.05,2023-01-06 17:35:08,Debit,Dallas,ATM,27.0,Student,41.0,1.0,761.0,2024-11-04 08:11:28,17.0,Tinggi,0.511235216819302,389.04999961094995,2.0,1
15.949999999999989,2023-03-15 16:47:45,Debit,Houston,Online,67.0,Retired,105.0,1.0,2923.83,2024-11-04 08:10:18,16.0,Rendah,0.005455173522398549,15.94999998405001,2.0,1
109.48000000000002,2023-06-26 17:38:22,Debit,Baltimore,Online,61.0,Retired,93.0,1.0,7372.47,2024-11-04 08:07:26,17.0,Sedang,0.014849840012910898,109.47999989051999,2.0,0
66.91,2023-01-30 18:47:17,Debit,Seattle,ATM,39.0,Doctor,85.0,1.0,871.1000000000004,2024-11-04 08:10:19,18.0,Rendah,0.07681092871073718,66.90999993308998,2.0,1
335.48,2023-03-02 16:06:18,Debit,Oklahoma City,Branch,45.0,Engineer,155.0,1.0,3023.16,2024-11-04 08:06:45,16.0,Tinggi,0.11096997843312596,335.47999966452,2.0,1
38.139999999999986,2023-12-28 16:51:20,Debit,Albuquerque,Online,19.0,Student,174.0,1.0,1119.21,2024-11-04 08:09:59,16.0,Rendah,0.03407760831297604,38.13999996186001,2.0,1
806.97,2023-12-20 18:12:25,Debit,Detroit,Branch,60.0,Doctor,173.0,1.0,11833.73,2024-11-04 08:09:33,18.0,Sangat Tinggi,0.06819236200250739,806.9699991930299,2.0,2
360.02,2023-02-09 16:29:06,Debit,Dallas,Online,68.0,Retired,68.0,1.0,6400.59,2024-11-04 08:08:53,16.0,Tinggi,0.056247939643055356,360.01999963997997,2.0,3
567.71,2023-02-06 18:39:23,Debit,Memphis,Online,63.0,Doctor,80.0,1.0,13884.24,2024-11-04 08:10:40,18.0,Sangat Tinggi,0.040888806301242225,567.70999943229,2.0,2
218.19,2023-05-23 16:29:31,Debit,Austin,ATM,19.0,Student,185.0,1.0,620.8299999999999,2024-11-04 08:10:27,16.0,Tinggi,0.35144886683898746,218.18999978180997,2.0,1
209.99,2023-09-07 17:19:21,Debit,Denver,ATM,19.0,Student,40.000000000000014,1.0,1938.0100000000002,2024-11-04 08:11:39,17.0,Tinggi,0.10835341406901493,209.98999979001,2.0,1
15.949999999999989,2023-11-13 16:32:53,Debit,Tucson,Branch,19.0,Student,280.0,1.0,964.79,2024-11-04 08:06:56,16.0,Rendah,0.016532095067303215,15.94999998405001,2.0,1
83.43,2023-05-30 16:28:48,Debit,New York,Online,56.0,Retired,109.0,1.0,1870.1599999999999,2024-11-04 08:11:40,16.0,Sedang,0.04461115626468079,83.42999991657001,2.0,1
344.97,2023-03-20 17:30:52,Debit,Austin,Online,34.0,Doctor,106.0,1.0,5577.94,2024-11-04 08:09:39,17.0,Tinggi,0.06184541246408856,344.96999965503,2.0,3
172.29000000000002,2023-01-30 17:22:39,Debit,El Paso,ATM,36.0,Engineer,283.0,1.0,8700.8,2024-11-04 08:08:42,17.0,Sedang,0.01980162743655528,172.28999982771,2.0,0
195.54,2023-07-17 16:05:23,Debit,Omaha,Online,60.0,Retired,255.0,1.0,2794.66,2024-11-04 08:09:01,16.0,Sedang,0.06996915546074658,195.53999980445997,2.0,1
101.23000000000005,2023-08-04 18:34:01,Debit,Colorado Springs,Online,45.0,Engineer,87.0,1.0,6169.71,2024-11-04 08:06:42,18.0,Sedang,0.016407578314051013,101.22999989877002,2.0,3
180.46,2023-03-13 16:26:30,Debit,Fresno,ATM,25.0,Student,34.0,1.0,831.75,2024-11-04 08:11:23,16.0,Sedang,0.21696423204061682,180.45999981954,2.0,1
692.55,2023-03-07 16:51:37,Debit,Charlotte,Branch,53.0,Retired,109.0,1.0,2451.56,2024-11-04 08:12:17,16.0,Sangat Tinggi,0.28249359591432294,692.5499993074499,2.0,1
147.31,2023-06-12 17:10:27,Credit,Mesa,Online,34.0,Doctor,92.0,1.0,13625.52,2024-11-04 08:07:58,17.0,Sedang,0.010811330503348815,147.30999985269,2.0,2
107.48000000000002,2023-02-07 17:38:18,Debit,Los Angeles,Branch,20.0,Student,103.0,1.0,1379.3900000000003,2024-11-04 08:12:07,17.0,Sedang,0.07791850020655658,107.47999989252003,2.0,1
81.50999999999999,2023-08-10 16:10:22,Debit,Washington,Branch,25.0,Student,97.0,1.0,865.4899999999998,2024-11-04 08:07:15,16.0,Sedang,0.09417786456216229,81.50999991849,2.0,1
